night_ratio_30d,mcc_entropy_30d,distinct_merchants_7d,distinct_countries_30d,device_diversity_30d,decline_rate_30d,chargebacks_365d,credit_util_today,spending_trend,ip_score,txn_count_7d,txn_count_30d,txn_count_ratio_7d_30d,hour,log_mean_amount_30d,amount_to_mean_30d,log_amount_to_max_30d,amount_z_30d,night_unusual_score,currency,payment_channel,merchant_country,mcc,card_entry_mode,auth_result,pin_verif_method,recurring_flag,auth_characteristics,message_type,term_location,day_name,time_period,night_ratio_group,night_unusual_group,amount_to_max_group,ip_score_risk_group,decline_rate_risk_group,credit_util_risk_group,txn_count_7d_group,txn_velocity_group,very_low_mcc_entropy_flag,low_mcc_entropy_flag,low_night_ratio_flag,high_max_amount_30d_flag,low_spending_trend_flag,low_country_diversity_flag,night_transaction_flag,card_not_present_flag,cross_border_flag,tokenised_flag,low_mcc_entropy_x_low_night_ratio,low_mcc_entropy_x_low_night_ratio_x_card_not_present,low_mcc_entropy_x_high_max_amount_30d,low_mcc_entropy_x_low_spending_trend,low_night_ratio_x_high_max_amount_30d,low_night_ratio_x_night_transaction,low_mcc_entropy_x_card_not_present,cross_border_x_low_country_diversity,fraud,y_true,fraud_probability,y_pred,threshold,error_type
0.022,1.202,15,3,38,0.081,0,0.893,1.273,0.136,51.0,328.0,0.15501519756838905,1,2.0082140323914683,1627.0577181208052,0.07748755932189959,5481.959276018099,0.978,CHF,ATM,CN,7077,CONTACTLESS,AVS_PASS,OFFLINE_PIN,RECURRING_SUBSCRIPTION,MOBILE_TOKEN,0500-Advice,POS_TERMINAL,Sunday,night,very_low,very_high,below_half_max,low,low,high,gt_20,very_low,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0.9544866298497802,1,0.66,TP
0.179,0.363,21,9,35,0.084,0,1.061,0.131,0.1955,2.0,263.0,0.007575757575757576,1,2.0476928433652555,13401.263225806451,0.45572458974216384,11251.683640303358,0.821,CNY,SMART_WATCH,JP,7658,QR_CODE,AVS_PASS,SIGNATURE,MOTO_PHONE,CRYPTOGRAM_PRESENT,0420-RepeatRev,KIOSK,Sunday,night,low,high,near_max,low,low,very_high,2_5,very_low,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0.6842607457834565,1,0.66,TP
0.516,0.028,120,4,27,0.174,0,0.647,1.079,0.1174,57.0,287.0,0.19791666666666666,2,1.986503546020567,27401.58573388203,0.7348432574571183,80870.95951417004,0.484,EUR,ATM,CN,7617,CONTACTLESS,BIOMETRIC_FAIL,OFFLINE_PIN,SINGLE_PURCHASE,CARD_PRESENT,0110-AuthRsp,WEARABLE_PAY,Sunday,night,medium,medium,above_max,low,medium,high,gt_20,very_low,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7566564526751446,1,0.66,TP
0.006,0.296,106,25,22,0.099,0,1.016,0.277,0.1738,44.0,94.0,0.4631578947368421,2,2.0162354657760435,17955.84154460719,0.4816946941633852,52879.160784313724,0.994,USD,ATM,GB,5945,MANUAL_KEYED,AVS_FAIL,OFFLINE_PIN,RECURRING_SUBSCRIPTION,CRYPTOGRAM_PRESENT,0210-FinRsp,BRANCH_COUNTER,Sunday,night,very_low,very_high,near_max,low,low,very_high,gt_20,low,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0.8996442620784982,1,0.66,TP
0.319,1.853,45,5,11,0.134,0,1.153,0.276,0.0424,92.0,114.0,0.8,2,2.341805806147327,9674.299038461539,0.33977053946744673,49074.78536585367,0.681,USD,MOBILE_APP,US,5838,MAGSTRIPE,AVS_PASS,SIGNATURE,INSTALLMENT_PLAN,CARD_PRESENT,0100-AuthReq,CALL_CENTER,Sunday,night,medium,high,below_half_max,low,medium,very_high,gt_20,medium,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9507058971427672,1,0.66,TP
0.213,0.688,93,5,35,0.141,0,0.493,0.135,0.3304,18.0,366.0,0.04904632152588556,3,2.7047112998366956,1461.772575250836,0.5126493215712444,10705.661764705881,0.787,USD,MOBILE_APP,ID,7396,TOKEN_IN_APP,3DS_FAIL,OFFLINE_PIN,RECURRING_SUBSCRIPTION,CARD_PRESENT,0500-Advice,BRANCH_COUNTER,Sunday,night,low,high,near_max,medium,medium,medium,11_20,very_low,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.758325904545201,1,0.66,TP
0.029,1.366,36,13,1,0.102,0,1.168,0.514,0.3951,91.0,147.0,0.6148648648648649,5,2.2844211223663744,20209.783095723014,0.7426557846191664,95870.16908212559,0.971,USD,API_SERVER,KR,4521,CHIP,AVS_FAIL,OFFLINE_PIN,SINGLE_PURCHASE,CRYPTOGRAM_PRESENT,0420-RepeatRev,CALL_CENTER,Sunday,night,very_low,very_high,above_max,medium,medium,very_high,gt_20,medium,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0.8523473399020346,1,0.66,TP
0.201,1.141,55,1,25,0.196,0,0.647,0.542,0.3697,40.0,303.0,0.13157894736842105,7,1.9021075263969205,12435.894029850746,0.4629598564176654,39114.924882629115,0.0,GBP,API_SERVER,AE,7442,QR_CODE,3DS_FAIL,ONLINE_PIN,INSTALLMENT_PLAN,FORCE_POST,0210-FinRsp,ONLINE_PORTAL,Sunday,morning,low,not_night,near_max,medium,medium,high,gt_20,very_low,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9390632795669944,1,0.66,TP
0.214,0.779,55,2,4,0.153,0,0.91,0.578,0.1791,17.0,55.0,0.30357142857142855,7,2.1294214739848565,15289.235434007134,0.5770761140441376,46250.02158273381,0.0,CAD,API_SERVER,ID,4558,CHIP,CVV_FAIL,ONLINE_PIN,INSTALLMENT_PLAN,MOBILE_TOKEN,0510-AdviceRsp,POS_TERMINAL,Sunday,morning,low,not_night,near_max,low,medium,very_high,11_20,low,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9855192636161352,1,0.66,TP
0.091,1.472,31,11,2,0.113,0,0.915,1.602,0.1759,19.0,133.0,0.1417910447761194,9,1.9823798288367047,6987.012396694215,0.21095714162567164,23373.018433179725,0.0,USD,ATM,JP,4571,TOKEN_IN_APP,BIOMETRIC_FAIL,NONE,MOTO_PHONE,FALLBACK_MAG,0110-AuthRsp,BRANCH_COUNTER,Sunday,morning,very_low,not_night,below_half_max,low,medium,very_high,11_20,very_low,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.8918144252832706,1,0.66,TP
0.452,0.495,58,2,20,0.107,0,0.106,0.186,0.3159,68.0,77.0,0.8717948717948718,9,2.702702594775615,6185.404155495979,0.529989209892786,34951.632575757576,0.0,USD,POS_TERMINAL,PH,5936,CHIP,AVS_FAIL,OFFLINE_PIN,RECURRING_SUBSCRIPTION,FALLBACK_MAG,0200-FinReq,WEARABLE_PAY,Sunday,morning,medium,not_night,near_max,medium,medium,low,gt_20,high,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.9805119543620244,1,0.66,TP
0.159,0.236,17,2,6,0.088,0,1.774,2.092,0.3351,58.0,171.0,0.3372093023255814,9,2.7656899805486246,7144.249842668345,0.5443461467275086,38347.04054054054,0.0,USD,SMART_WATCH,AE,4476,MANUAL_KEYED,CVV_FAIL,OFFLINE_PIN,INSTALLMENT_PLAN,MOBILE_TOKEN,0200-FinReq,BRANCH_COUNTER,Sunday,morning,low,not_night,near_max,medium,low,very_high,gt_20,low,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0.9884440015929916,1,0.66,TP
0.312,0.431,112,5,22,0.092,0,1.011,1.46,0.259,73.0,354.0,0.2056338028169014,10,1.9139771019523042,24524.48820058997,0.6941400507774891,60242.84420289855,0.0,JPY,IVR_PHONE,SG,4696,MANUAL_KEYED,3DS_FAIL,SIGNATURE,INSTALLMENT_PLAN,FALLBACK_MAG,0100-AuthReq,WEARABLE_PAY,Sunday,morning,medium,not_night,above_max,medium,low,very_high,gt_20,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8827921577482121,1,0.66,TP
0.803,0.36,57,4,20,0.139,0,0.109,0.418,0.0975,71.0,349.0,0.20285714285714285,10,2.4362414778067194,7292.785651793525,0.3191153587732808,39878.52153110048,0.0,THB,POS_TERMINAL,BR,5339,QR_CODE,3DS_PASS,ONLINE_PIN,MOTO_PHONE,CARD_PRESENT,0420-RepeatRev,MOBILE_APP,Sunday,morning,high,not_night,below_half_max,low,medium,low,gt_20,low,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.9320691294162982,1,0.66,TP
0.233,0.03,40,8,17,0.135,3,0.082,0.476,0.0564,46.0,115.0,0.39655172413793105,11,2.4612967841488667,11033.984641638224,0.7912078128929103,36631.04249291785,0.0,USD,WEB_BROWSER,AE,4875,MANUAL_KEYED,CVV_FAIL,SIGNATURE,MOTO_MAIL,E_COMMERCE,0210-FinRsp,ONLINE_PORTAL,Sunday,morning,low,not_night,above_max,low,medium,low,gt_20,low,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.974803097962608,1,0.66,TP
0.361,1.798,52,1,2,0.359,0,0.319,0.36,0.1954,45.0,335.0,0.13392857142857142,11,2.0930978681273213,20669.6140567201,0.5801011968119361,81370.61165048544,0.0,USD,MOBILE_APP,BR,3240,CONTACTLESS,CVV_PASS,ONLINE_PIN,RECURRING_SUBSCRIPTION,CRYPTOGRAM_PRESENT,0100-AuthReq,KIOSK,Sunday,morning,medium,not_night,near_max,low,high,medium,gt_20,very_low,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8882694054604113,1,0.66,TP
0.115,0.441,26,2,11,0.192,9,0.869,0.34,0.0817,36.0,350.0,0.10256410256410256,11,2.061786606441115,4532.09796437659,0.34366433429029525,13645.758620689654,0.0,EUR,ATM,IN,4019,MAGSTRIPE,BIOMETRIC_PASS,SIGNATURE,RECURRING_SUBSCRIPTION,FALLBACK_MAG,0400-Reversal,CALL_CENTER,Sunday,morning,low,not_night,below_half_max,low,medium,high,gt_20,very_low,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9738716517087516,1,0.66,TP
0.244,0.188,2,6,7,0.116,0,1.345,2.821,0.3104,78.0,137.0,0.5652173913043478,12,2.0515563381903004,5126.404884318766,0.20419833278467459,18721.431924882632,0.0,USD,API_SERVER,JP,5093,TOKEN_IN_APP,AVS_FAIL,OFFLINE_PIN,MOTO_PHONE,FALLBACK_MAG,0420-RepeatRev,MOBILE_APP,Sunday,afternoon,low,not_night,below_half_max,medium,medium,very_high,gt_20,medium,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.94342434113306,1,0.66,TP
0.173,1.066,43,2,30,0.109,0,1.204,0.665,0.353,3.0,419.0,0.007142857142857143,12,2.373043556642607,9244.392357875116,0.4250373137874909,38592.4513618677,0.0,CAD,MOBILE_APP,SG,3164,MAGSTRIPE,CVV_PASS,OFFLINE_PIN,SINGLE_PURCHASE,CARD_PRESENT,0100-AuthReq,ONLINE_PORTAL,Sunday,afternoon,low,not_night,near_max,medium,medium,very_high,2_5,very_low,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.976475376586902,1,0.66,TP
0.361,0.347,10,2,23,0.042,0,0.515,4.011,0.4245,43.0,138.0,0.30935251798561153,14,1.9643112344262046,13762.702664796636,0.37404229181911025,39725.481781376526,0.0,THB,ATM,VN,5877,CHIP,3DS_PASS,SIGNATURE,MOTO_PHONE,MOBILE_TOKEN,0110-AuthRsp,BRANCH_COUNTER,Sunday,afternoon,medium,not_night,below_half_max,medium,low,medium,gt_20,low,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.7942767188256578,1,0.66,TP
0.147,1.585,68,2,37,0.187,2,0.46,0.864,0.3119,8.0,38.0,0.20512820512820512,14,1.8341801851120072,16455.05591054313,0.36909353939769163,45983.65624999999,0.0,THB,WEB_BROWSER,CN,4382,CHIP,AVS_PASS,ONLINE_PIN,MOTO_PHONE,MOBILE_TOKEN,0420-RepeatRev,KIOSK,Sunday,afternoon,low,not_night,below_half_max,medium,medium,medium,6_10,low,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.9353884767065388,1,0.66,TP
0.011,0.135,76,7,33,0.173,0,0.214,2.998,0.4828,100.0,187.0,0.5319148936170213,16,2.0149030205422647,14863.897333333332,0.405873837569937,52581.47641509434,0.0,USD,API_SERVER,BR,4054,TOKEN_IN_APP,CVV_FAIL,SIGNATURE,SINGLE_PURCHASE,MOBILE_TOKEN,0200-FinReq,ONLINE_PORTAL,Sunday,afternoon,very_low,not_night,near_max,medium,medium,low,gt_20,medium,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.9140395372003882,1,0.66,TP
0.031,0.275,43,17,13,0.189,0,0.47,2.774,0.2398,10.0,38.0,0.2564102564102564,16,1.860974538249528,8406.141524105755,0.2001903246247553,21277.976377952753,0.0,EUR,WEB_BROWSER,GB,7756,MANUAL_KEYED,BIOMETRIC_FAIL,SIGNATURE,RECURRING_SUBSCRIPTION,FALLBACK_MAG,0500-Advice,MOBILE_APP,Sunday,afternoon,very_low,not_night,below_half_max,medium,medium,medium,6_10,low,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0.8829022358041031,1,0.66,TP
0.321,0.253,2,10,7,0.104,0,1.32,0.652,0.3032,71.0,187.0,0.3776595744680851,18,2.2159372862683733,19281.930207197383,0.5687252262878639,71872.81707317072,0.0,IDR,SMART_WATCH,CN,5209,MANUAL_KEYED,3DS_FAIL,SIGNATURE,INSTALLMENT_PLAN,FORCE_POST,0420-RepeatRev,CALL_CENTER,Sunday,evening,medium,not_night,near_max,medium,medium,very_high,gt_20,low,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0.9882850838377388,1,0.66,TP
0.393,0.046,119,13,11,0.135,0,1.208,0.221,0.6269,44.0,149.0,0.29333333333333333,20,1.8625285401162623,30617.763975155278,0.6434678526536572,91708.35348837209,0.0,USD,ATM,HK,7630,MANUAL_KEYED,AVS_PASS,NONE,RECURRING_SUBSCRIPTION,FORCE_POST,0210-FinRsp,POS_TERMINAL,Sunday,evening,medium,not_night,near_max,high,medium,very_high,gt_20,low,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0.9441823021566684,1,0.66,TP
0.324,0.45,107,3,20,0.078,0,0.315,0.587,0.2557,37.0,56.0,0.6491228070175439,21,1.8779371654691073,5495.605504587156,0.7969265518480358,17276.78846153846,0.0,CNY,IVR_PHONE,FR,4499,MANUAL_KEYED,CVV_PASS,NONE,MOTO_PHONE,FALLBACK_MAG,0200-FinReq,MOBILE_APP,Sunday,evening,medium,not_night,above_max,medium,low,medium,gt_20,medium,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.7193205909353415,1,0.66,TP
0.437,0.451,83,2,8,0.178,3,0.318,0.398,0.129,92.0,359.0,0.25555555555555554,22,2.046401687601636,7275.746770025839,0.3680955333655557,19619.351916376305,0.563,USD,IVR_PHONE,AE,3326,QR_CODE,CVV_FAIL,ONLINE_PIN,MOTO_MAIL,CRYPTOGRAM_PRESENT,0400-Reversal,WEARABLE_PAY,Sunday,late_evening,medium,medium,below_half_max,low,medium,medium,gt_20,low,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.9746481718226871,1,0.66,TP
0.271,0.001,39,10,40,0.04,0,0.538,1.269,0.1765,79.0,152.0,0.5163398692810458,22,2.6217658325051976,6543.624273255814,0.3092226941348009,12068.030831099197,0.729,KRW,IVR_PHONE,JP,5455,CHIP,3DS_FAIL,ONLINE_PIN,SINGLE_PURCHASE,FALLBACK_MAG,0400-Reversal,MOBILE_APP,Sunday,late_evening,low,high,below_half_max,low,low,medium,gt_20,medium,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0.8483941113088375,1,0.66,TP
0.053,0.393,55,3,12,0.076,0,0.466,0.743,0.072,79.0,139.0,0.5642857142857143,1,1.8687205103641833,21822.979938271605,0.6634800349798134,21889.69504643963,0.947,USD,API_SERVER,KR,7726,MAGSTRIPE,CVV_PASS,ONLINE_PIN,SINGLE_PURCHASE,E_COMMERCE,0100-AuthReq,POS_TERMINAL,Monday,night,very_low,very_high,near_max,low,low,medium,gt_20,medium,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0.982227305531014,1,0.66,TP
0.094,1.23,56,4,16,0.228,0,1.261,1.422,0.4879,20.0,130.0,0.15267175572519084,4,1.860974538249528,24044.738724727842,0.5276116389761681,76158.73891625616,0.906,INR,POS_TERMINAL,VN,3023,MANUAL_KEYED,BIOMETRIC_PASS,NONE,RECURRING_SUBSCRIPTION,CRYPTOGRAM_PRESENT,0420-RepeatRev,WEARABLE_PAY,Monday,night,very_low,very_high,near_max,medium,medium,very_high,11_20,very_low,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.9256054607363516,1,0.66,TP
0.088,0.074,24,8,7,0.156,0,0.734,0.998,0.3037,35.0,57.0,0.603448275862069,9,1.9300710850255671,20107.719883889695,0.7629315839192848,43428.307210031344,0.0,USD,MOBILE_APP,TH,7362,CONTACTLESS,AVS_FAIL,NONE,RECURRING_SUBSCRIPTION,MOBILE_TOKEN,0200-FinReq,KIOSK,Monday,morning,very_low,not_night,above_max,medium,medium,high,gt_20,medium,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0.968918075621144,1,0.66,TP
0.353,0.648,51,12,15,0.051,0,0.805,0.167,0.0762,7.0,382.0,0.018276762402088774,9,2.061786606441115,22139.594147582695,0.6959430662400364,63507.427007299266,0.0,SGD,POS_TERMINAL,ZA,5751,MAGSTRIPE,AVS_FAIL,SIGNATURE,SINGLE_PURCHASE,MOBILE_TOKEN,0200-FinReq,BRANCH_COUNTER,Monday,morning,medium,not_night,above_max,low,low,high,6_10,very_low,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.9335558333276002,1,0.66,TP
0.019,0.83,68,2,20,0.059,0,1.135,2.146,0.423,23.0,160.0,0.14285714285714285,10,2.6567569067146595,7356.301052631578,0.4079563796240285,31102.08902077151,0.0,USD,POS_TERMINAL,CN,3091,CONTACTLESS,3DS_FAIL,NONE,RECURRING_SUBSCRIPTION,CARD_PRESENT,0210-FinRsp,ONLINE_PORTAL,Monday,morning,very_low,not_night,near_max,medium,low,very_high,gt_20,very_low,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.9771609990414366,1,0.66,TP
0.053,0.215,39,20,34,0.095,0,1.789,0.672,0.4708,35.0,154.0,0.22580645161290322,10,2.122261538862764,2987.2467065868263,0.11307420518062915,11386.374429223744,0.0,CNY,ATM,BR,3224,CHIP,CVV_PASS,OFFLINE_PIN,INSTALLMENT_PLAN,FORCE_POST,0210-FinRsp,BRANCH_COUNTER,Monday,morning,very_low,not_night,below_half_max,medium,low,very_high,gt_20,low,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.8890882042263515,1,0.66,TP
0.111,0.254,43,2,8,0.191,0,1.645,0.134,0.303,15.0,124.0,0.12,13,1.998773638612381,18413.50406504065,1.0623445492170396,65963.7281553398,0.0,CAD,ATM,HK,4066,MAGSTRIPE,BIOMETRIC_FAIL,ONLINE_PIN,MOTO_MAIL,FORCE_POST,0210-FinRsp,WEARABLE_PAY,Monday,afternoon,low,not_night,above_max,medium,medium,very_high,11_20,very_low,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9836660087048366,1,0.66,TP
0.574,0.708,14,9,2,0.065,0,0.319,0.392,0.0591,98.0,434.0,0.22528735632183908,13,1.8702625307159986,9692.958397534669,0.2588011328398112,20032.42356687898,0.0,JPY,MOBILE_APP,VN,7350,TOKEN_IN_APP,3DS_PASS,SIGNATURE,INSTALLMENT_PLAN,E_COMMERCE,0110-AuthRsp,MOBILE_APP,Monday,afternoon,medium,not_night,below_half_max,low,low,medium,gt_20,low,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9282869048554164,1,0.66,TP
0.5,0.104,91,7,3,0.05,0,0.004,0.957,0.36,3.0,7.0,0.375,13,1.9050881545350582,20950.666666666668,0.677112080969669,39215.25348189416,0.0,THB,SMART_WATCH,ID,5915,CHIP,CVV_FAIL,ONLINE_PIN,MOTO_MAIL,FALLBACK_MAG,0400-Reversal,BRANCH_COUNTER,Monday,afternoon,medium,not_night,near_max,medium,low,low,2_5,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8944935726974295,1,0.66,TP
0.009,0.963,101,6,20,0.123,0,0.988,0.822,0.1422,48.0,485.0,0.09876543209876543,15,2.217027204632399,17605.720043572986,0.519986675462765,80006.10396039605,0.0,CNY,ATM,VN,5874,MAGSTRIPE,AVS_PASS,NONE,SINGLE_PURCHASE,E_COMMERCE,0100-AuthReq,KIOSK,Monday,afternoon,very_low,not_night,near_max,low,medium,very_high,gt_20,very_low,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0.9970602733020958,1,0.66,TP
0.338,0.487,62,1,28,0.185,0,0.426,0.546,0.4493,8.0,495.0,0.016129032258064516,15,2.322387720290225,17676.436274509804,0.5979816119942127,69076.80076628352,0.0,USD,API_SERVER,ID,7425,MAGSTRIPE,CVV_PASS,ONLINE_PIN,MOTO_PHONE,FALLBACK_MAG,0210-FinRsp,ONLINE_PORTAL,Monday,afternoon,medium,not_night,near_max,medium,medium,medium,6_10,very_low,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9856666207972268,1,0.66,TP
0.35,0.428,45,11,36,0.089,0,0.18,0.261,0.1268,1.0,129.0,0.007692307692307693,16,2.87976009730157,2302.0572711959576,0.2469982318097334,19991.624390243906,0.0,INR,API_SERVER,US,5541,MANUAL_KEYED,AVS_PASS,SIGNATURE,MOTO_MAIL,CRYPTOGRAM_PRESENT,0400-Reversal,KIOSK,Monday,afternoon,medium,not_night,below_half_max,low,low,low,0_1,very_low,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.946703268984002,1,0.66,TP
0.014,0.001,64,23,16,0.056,0,0.563,2.611,0.6996,25.0,178.0,0.13966480446927373,16,2.402430427963762,12311.246153846152,0.5174254828717063,62686.27649769586,0.0,USD,WEB_BROWSER,JP,4865,MAGSTRIPE,CVV_FAIL,ONLINE_PIN,MOTO_MAIL,CARD_PRESENT,0210-FinRsp,MOBILE_APP,Monday,afternoon,very_low,not_night,near_max,high,low,medium,gt_20,very_low,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0.7295403675931343,1,0.66,TP
0.241,0.579,17,12,10,0.028,0,1.165,0.385,0.0891,26.0,125.0,0.20634920634920634,19,2.315501318260592,14199.185587364263,0.8760591294603648,70504.22549019607,0.0,USD,SMART_WATCH,TH,3038,CONTACTLESS,AVS_PASS,OFFLINE_PIN,MOTO_MAIL,MOBILE_TOKEN,0100-AuthReq,POS_TERMINAL,Monday,evening,low,not_night,above_max,low,low,very_high,gt_20,low,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.9319680032504122,1,0.66,TP
0.103,1.697,34,2,1,0.066,0,0.922,2.346,0.2852,95.0,247.0,0.38306451612903225,19,2.3561258599220753,2174.03317535545,0.10978989432552035,9170.6,0.0,KRW,WEB_BROWSER,TH,3215,TOKEN_IN_APP,AVS_FAIL,NONE,INSTALLMENT_PLAN,MOBILE_TOKEN,0200-FinReq,BRANCH_COUNTER,Monday,evening,low,not_night,below_half_max,medium,low,very_high,gt_20,low,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.8929845374173471,1,0.66,TP
0.544,0.499,77,2,13,0.069,0,0.21,1.452,0.0513,4.0,101.0,0.0392156862745098,20,1.9139771019523042,5197.178466076696,0.33268688206464125,16697.199052132702,0.0,GBP,API_SERVER,CA,3262,MAGSTRIPE,CVV_FAIL,SIGNATURE,SINGLE_PURCHASE,E_COMMERCE,0110-AuthRsp,POS_TERMINAL,Monday,evening,medium,not_night,below_half_max,low,low,low,2_5,very_low,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8638948522323338,1,0.66,TP
0.238,0.221,74,9,31,0.146,1,0.325,0.998,0.1588,1.0,69.0,0.014285714285714285,22,2.556451816951096,13458.023273855702,0.636857365975089,66716.16538461538,0.762,AUD,SMART_WATCH,AE,5919,QR_CODE,3DS_FAIL,NONE,MOTO_MAIL,E_COMMERCE,0210-FinRsp,WEARABLE_PAY,Monday,late_evening,low,high,near_max,low,medium,medium,0_1,very_low,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0.9807644827309836,1,0.66,TP
0.204,1.409,83,7,10,0.126,0,0.786,1.206,0.1362,47.0,55.0,0.8392857142857143,22,1.918392120161421,12057.346549192365,0.3291692324630912,34938.17872340426,0.796,CHF,WEB_BROWSER,PH,5753,CHIP,3DS_PASS,SIGNATURE,MOTO_MAIL,CRYPTOGRAM_PRESENT,0200-FinReq,ONLINE_PORTAL,Monday,late_evening,low,high,below_half_max,low,medium,high,gt_20,high,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.8269936702080004,1,0.66,TP
0.147,0.563,40,12,37,0.121,0,0.335,0.432,0.6012,65.0,392.0,0.16539440203562342,23,1.8357763546448294,13078.304625199364,0.31234303992769097,37786.03686635945,0.853,HKD,API_SERVER,SG,4062,CHIP,BIOMETRIC_FAIL,ONLINE_PIN,MOTO_MAIL,CARD_PRESENT,0510-AdviceRsp,POS_TERMINAL,Monday,late_evening,low,high,below_half_max,high,medium,medium,gt_20,very_low,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9803811693007944,1,0.66,TP
0.119,0.022,79,4,10,0.254,0,1.441,0.441,0.1929,85.0,178.0,0.4748603351955307,0,2.3398808777377424,11877.163776493257,0.5753555729789813,60726.886699507384,0.881,THB,MOBILE_APP,US,7758,CONTACTLESS,CVV_FAIL,SIGNATURE,INSTALLMENT_PLAN,FALLBACK_MAG,0210-FinRsp,BRANCH_COUNTER,Tuesday,night,low,high,near_max,low,medium,very_high,gt_20,low,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.9953167720596452,1,0.66,TP
0.33,1.416,36,10,16,0.116,0,0.16,1.764,0.2805,18.0,439.0,0.04090909090909091,0,2.1447610078004784,16022.110070257613,0.45111214943953537,61631.20720720721,0.6699999999999999,JPY,IVR_PHONE,AE,5613,CHIP,3DS_PASS,OFFLINE_PIN,MOTO_MAIL,FORCE_POST,0400-Reversal,KIOSK,Tuesday,night,medium,high,near_max,medium,medium,low,11_20,very_low,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8198603939913496,1,0.66,TP
