feature_a,value_a,feature_b,value_b,support_train,fraud_count_train,fraud_rate_train,global_fraud_rate_train,fraud_rate_diff_train,lift_train,support_valid,fraud_count_valid,fraud_rate_valid,global_fraud_rate_valid,fraud_rate_diff_valid,lift_valid,lift_diff_valid_train,lift_ratio_valid_train,fraud_rate_diff_valid_train
day_name,Monday,payment_channel,MOBILE_APP,1412,25,0.017705382436260624,0.025471428571428572,-0.007766046135167948,0.6951075549849937,315,10,0.031746031746031744,0.0252,0.006546031746031744,1.2597631645250693,0.5646556095400757,1.8123283996531119,0.01404064930977112
payment_channel,POS_TERMINAL,merchant_country,BR,535,13,0.024299065420560748,0.025471428571428572,-0.0011723631508678244,0.9539734040601527,95,3,0.031578947368421054,0.0252,0.0063789473684210535,1.2531328320802004,0.2991594280200477,1.3135930471784842,0.007279881947860306
cross_border,False,merchant_country,ID,2760,71,0.02572463768115942,0.025471428571428572,0.0002532091097308467,1.0099409072805157,602,19,0.03156146179401993,0.0252,0.006361461794019932,1.252438960080156,0.24249805279964032,1.240111129088243,0.0058368241128605135
payment_channel,IVR_PHONE,merchant_country,GB,493,13,0.02636916835699797,0.025471428571428572,0.0008977397855693993,1.035244971951687,127,4,0.031496062992125984,0.0252,0.006296062992125984,1.249843769528809,0.21459879757712197,1.2072927685562755,0.005126894635128013
payment_channel,MOBILE_APP,term_location,ONLINE_PORTAL,1453,32,0.02202339986235375,0.025471428571428572,-0.003448028709074822,0.8646315145063166,319,10,0.03134796238244514,0.0252,0.006147962382445138,1.2439667612081404,0.37933524670182384,1.4387247502535114,0.009324562520091388
payment_channel,SMART_WATCH,merchant_country,MY,512,18,0.03515625,0.025471428571428572,0.009684821428571428,1.380222938867078,96,3,0.03125,0.0252,0.00605,1.2400793650793651,-0.1401435737877128,0.8984630882883243,-0.00390625
payment_channel,WEB_BROWSER,merchant_country,VN,545,16,0.029357798165137616,0.025471428571428572,0.0038863695937090444,1.1525776060345672,96,3,0.03125,0.0252,0.00605,1.2400793650793651,0.08750175904479796,1.0759183221249011,0.0018922018348623837
payment_channel,POS_TERMINAL,merchant_country,MY,516,13,0.025193798449612403,0.025471428571428572,-0.0002776301218161692,0.9891003317290343,96,3,0.03125,0.0252,0.00605,1.2400793650793651,0.2509790333503308,1.2537447658700636,0.006056201550387597
payment_channel,ATM,merchant_country,ID,485,11,0.02268041237113402,0.025471428571428572,-0.002791016200294552,0.8904256118785089,97,3,0.030927835051546393,0.0252,0.005727835051546393,1.2272950417280315,0.3368694298495226,1.3783240553475473,0.008247422680412373
auth_result,CVV_PASS,pin_verif_method,OFFLINE_PIN,2187,55,0.025148605395518976,0.025471428571428572,-0.0003228231759095958,0.9873260671263759,454,14,0.030837004405286344,0.0252,0.005637004405286344,1.2236906510034264,0.2363645838770505,1.2393987057645441,0.005688399009767368
payment_channel,SMART_WATCH,card_entry_mode,MANUAL_KEYED,1622,53,0.032675709001233046,0.025471428571428572,0.007204280429804474,1.2828377061617011,357,11,0.03081232492997199,0.0252,0.00561232492997199,1.2227113067449202,-0.060126399416780885,0.9531301581789239,-0.0018633840712610553
day_name,Monday,payment_channel,IVR_PHONE,1425,28,0.019649122807017545,0.025471428571428572,-0.005822305764411027,0.7714181696529603,325,10,0.03076923076923077,0.0252,0.005569230769230771,1.221001221001221,0.4495830513482608,1.5828007006468556,0.011120107962213226
day_name,Friday,payment_channel,WEB_BROWSER,1497,45,0.03006012024048096,0.025471428571428572,0.004588691669052389,1.1801505422510752,229,7,0.03056768558951965,0.0252,0.005367685589519649,1.21300339640951,0.03285285415843475,1.0278378494559954,0.0005075653490386883
payment_channel,IVR_PHONE,term_location,BRANCH_COUNTER,1383,46,0.033261026753434564,0.025471428571428572,0.007789598182005992,1.305817090712518,328,10,0.03048780487804878,0.0252,0.00528780487804878,1.2098335269066975,-0.0959835638058204,0.9264953986167063,-0.002773221875385784
payment_channel,ATM,term_location,ONLINE_PORTAL,1399,40,0.028591851322373123,0.025471428571428572,0.0031204227509445508,1.122506782145888,296,9,0.030405405405405407,0.0252,0.005205405405405407,1.2065637065637067,0.08405692441781865,1.0748832209122552,0.0018135540830322844
card_entry_mode,CONTACTLESS,auth_result,CVV_PASS,1510,32,0.02119205298013245,0.025471428571428572,-0.004279375591296122,0.8319931063428332,298,9,0.030201342281879196,0.0252,0.005001342281879196,1.1984659635666348,0.36647285722380163,1.4404758320585365,0.009009289301746746
time_period,night,payment_channel,MOBILE_APP,2496,62,0.024839743589743588,0.025471428571428572,-0.0006316849816849837,0.9752002531026647,531,16,0.030131826741996232,0.0252,0.004931826741996232,1.1957074103966758,0.22050715729401116,1.2261147445012839,0.005292083152252644
payment_channel,WEB_BROWSER,merchant_country,KR,525,14,0.02666666666666667,0.025471428571428572,0.0011952380952380964,1.0469246588147318,100,3,0.03,0.0252,0.004799999999999999,1.1904761904761905,0.14355153166145862,1.1371173458526251,0.0033333333333333305
payment_channel,SMART_WATCH,card_entry_mode,TOKEN_IN_APP,1712,48,0.028037383177570093,0.025471428571428572,0.002565954606141521,1.1007385431463301,334,10,0.029940119760479042,0.0252,0.004740119760479042,1.1880999904952,0.08736144734886997,1.0793662099082961,0.001902736582908949
payment_channel,MOBILE_APP,card_entry_mode,TOKEN_IN_APP,1713,43,0.025102159953298307,0.025471428571428572,-0.0003692686181302647,0.9855026341732369,334,10,0.029940119760479042,0.0252,0.004740119760479042,1.1880999904952,0.20259735632196318,1.2055776900955213,0.004837959807180735
day_name,Monday,payment_channel,ATM,1368,43,0.031432748538011694,0.025471428571428572,0.005961319966583122,1.2340394827037682,301,9,0.029900332225913623,0.0252,0.004700332225913623,1.1865211200759374,-0.047518362627830824,0.9614936440402926,-0.0015324163120980713
payment_channel,WEB_BROWSER,merchant_country,US,496,20,0.04032258064516129,0.025471428571428572,0.014851152073732717,1.583051399417437,101,3,0.0297029702970297,0.0252,0.004502970297029701,1.1786892975011787,-0.40436210191625843,0.7445679257100359,-0.010619610348131588
payment_channel,IVR_PHONE,merchant_country,MY,500,10,0.02,0.025471428571428572,-0.0054714285714285715,0.7851934941110488,101,3,0.0297029702970297,0.0252,0.004502970297029701,1.1786892975011787,0.3934958033901299,1.5011450105486144,0.009702970297029701
payment_channel,MOBILE_APP,term_location,CALL_CENTER,1483,33,0.022252191503708697,0.025471428571428572,-0.0032192370677198746,0.8736137999212612,337,10,0.02967359050445104,0.0252,0.0044735905044510395,1.177523432716311,0.3039096327950499,1.3478764088600306,0.007421399000742342
card_entry_mode,QR_CODE,auth_result,CVV_FAIL,1424,37,0.02598314606741573,0.025471428571428572,0.0005117174959871594,1.0200898624335957,304,9,0.029605263157894735,0.0252,0.004405263157894735,1.1748120300751879,0.1547221676415922,1.151675035884389,0.003622117090479004
card_entry_mode,MAGSTRIPE,auth_result,CVV_FAIL,1443,25,0.017325017325017324,0.025471428571428572,-0.008146411246411248,0.6801745444482404,304,9,0.029605263157894735,0.0252,0.004405263157894735,1.1748120300751879,0.4946374856269474,1.7272213991792025,0.012280245832877412
day_name,Friday,payment_channel,SMART_WATCH,1466,27,0.018417462482946793,0.025471428571428572,-0.007053966088481779,0.7230635859822072,237,7,0.029535864978902954,0.0252,0.0043358649789029535,1.1720581340834506,0.4489945481012434,1.620961358288247,0.011118402495956161
time_period,morning,payment_channel,POS_TERMINAL,2536,67,0.02641955835962145,0.025471428571428572,0.000948129788192878,1.0372232670630968,542,16,0.02952029520295203,0.0252,0.0043202952029520285,1.1714402858314297,0.13421701876833292,1.1294003151500531,0.0031007368433305788
payment_channel,IVR_PHONE,merchant_country,KR,490,14,0.02857142857142857,0.025471428571428572,0.0030999999999999986,1.1217049915872126,102,3,0.029411764705882353,0.0252,0.004211764705882352,1.1671335200746966,0.04542852848748402,1.0404995322189865,0.000840336134453782
payment_channel,ATM,merchant_country,GB,504,12,0.023809523809523808,0.025471428571428572,-0.0016619047619047637,0.9347541596560104,102,3,0.029411764705882353,0.0252,0.004211764705882352,1.1671335200746966,0.23237936041868623,1.2485994384401589,0.005602240896358544
tokenised,False,payment_channel,ATM,5444,146,0.026818515797207936,0.025471428571428572,0.0013470872257793642,1.052886206284103,1157,34,0.029386343993085567,0.0252,0.004186343993085567,1.1661247616303796,0.11323855534627669,1.1075506104675577,0.0025678281958776313
auth_result,CVV_FAIL,pin_verif_method,ONLINE_PIN,2200,52,0.023636363636363636,0.025471428571428572,-0.001835064935064936,0.9279559475857849,477,14,0.029350104821802937,0.0252,0.004150104821802936,1.1646866992778944,0.23673075169210944,1.2551099015560918,0.005713741185439301
time_period,night,payment_channel,ATM,2447,68,0.027789129546383327,0.025471428571428572,0.0023177009749547547,1.0909921863414653,512,15,0.029296875,0.0252,0.004096875,1.1625744047619047,0.07158221842043933,1.0656120348532203,0.0015077454536166733
day_name,Friday,payment_channel,API_SERVER,1345,31,0.023048327137546468,0.025471428571428572,-0.0024231014338821043,0.9048698259272309,274,8,0.029197080291970802,0.0252,0.003997080291970802,1.1586142973004285,0.25374447137319767,1.2804209653391434,0.006148753154424334
day_name,Monday,payment_channel,POS_TERMINAL,1466,47,0.032060027285129605,0.025471428571428572,0.006588598713701033,1.2586662422653239,309,9,0.02912621359223301,0.0252,0.0039262135922330105,1.155802126675913,-0.10286411558941078,0.9182753036082438,-0.0029338136928965947
payment_channel,IVR_PHONE,merchant_country,AU,467,7,0.014989293361884369,0.025471428571428572,-0.010482135209544203,0.5884747814536768,103,3,0.02912621359223301,0.0252,0.0039262135922330105,1.155802126675913,0.5673273452222363,1.9640639856422306,0.014136920230348642
auth_result,BIOMETRIC_PASS,pin_verif_method,OFFLINE_PIN,2176,58,0.02665441176470588,0.025471428571428572,0.0011829831932773094,1.0464435353502028,448,13,0.029017857142857144,0.0252,0.0038178571428571437,1.1515022675736961,0.10505873222349327,1.1003959865717343,0.0023634453781512625
payment_channel,IVR_PHONE,card_entry_mode,TOKEN_IN_APP,1648,34,0.02063106796116505,0.025471428571428572,-0.004840360610263522,0.8099690169834848,380,11,0.02894736842105263,0.0252,0.003747368421052631,1.148705096073517,0.3387360790900322,1.4182086852326234,0.008316300459887582
card_entry_mode,MAGSTRIPE,auth_result,BIOMETRIC_PASS,1455,28,0.019243986254295534,0.025471428571428572,-0.006227442317133038,0.7555126403817651,347,10,0.02881844380403458,0.0252,0.003618443804034581,1.143589039842642,0.3880763994608769,1.5136597023063967,0.009574457549739047
card_present,True,payment_channel,ATM,3438,90,0.02617801047120419,0.025471428571428572,0.0007065818997756164,1.027740175538022,730,21,0.028767123287671233,0.0252,0.0035671232876712325,1.1415525114155252,0.11381233587750317,1.110740377262358,0.0025891128164670443
time_period,evening,payment_channel,IVR_PHONE,1657,40,0.024140012070006035,0.025471428571428572,-0.0013314165014225374,0.9477290212565465,348,10,0.028735632183908046,0.0252,0.0035356321839080454,1.1403028644407955,0.19257384318424908,1.2031950459064027,0.004595620113902011
card_entry_mode,CHIP,auth_result,3DS_FAIL,1429,38,0.026592022393282014,0.025471428571428572,0.0011205938218534425,1.043994148923018,314,9,0.028662420382165606,0.0252,0.0034624203821656055,1.1373976342129208,0.09340348528990283,1.089467440307774,0.002070397988883591
payment_channel,MOBILE_APP,merchant_country,PH,500,12,0.024,0.025471428571428572,-0.0014714285714285714,0.9422321929332585,105,3,0.02857142857142857,0.0252,0.0033714285714285704,1.1337868480725624,0.1915546551393038,1.2032987785523197,0.00457142857142857
cross_border,True,merchant_country,DE,692,16,0.023121387283236993,0.025471428571428572,-0.002350041288191579,0.9077381434809813,175,5,0.02857142857142857,0.0252,0.0033714285714285704,1.1337868480725624,0.2260487045915811,1.249024132086935,0.0054500412881915775
time_period,late_evening,payment_channel,API_SERVER,829,19,0.022919179734620022,0.025471428571428572,-0.0025522488368085496,0.8997995408992717,175,5,0.02857142857142857,0.0252,0.0033714285714285704,1.1337868480725624,0.23398730717329064,1.2600438156251967,0.005652248836808548
card_entry_mode,CHIP,auth_result,BIOMETRIC_FAIL,1446,43,0.029737206085753802,0.025471428571428572,0.00426577751432523,1.1674730375786686,316,9,0.028481012658227847,0.0252,0.003281012658227847,1.1301989150090415,-0.037274122569627144,0.9680728185252087,-0.0012561934275259548
tokenised,True,payment_channel,API_SERVER,4502,113,0.025099955575299867,0.025471428571428572,-0.000371472996128705,0.9854160910100901,948,27,0.028481012658227847,0.0252,0.003281012658227847,1.1301989150090415,0.14478282399895137,1.1469255720226952,0.0033810570829279803
time_period,night,payment_channel,API_SERVER,2498,61,0.0244195356285028,0.025471428571428572,-0.001051892942925771,0.958703025235668,494,14,0.02834008097165992,0.0252,0.003140080971659919,1.1246063877642825,0.16590336252861448,1.173049794345629,0.003920545343157118
card_entry_mode,QR_CODE,auth_result,BIOMETRIC_FAIL,1388,36,0.025936599423631124,0.025471428571428572,0.00046517085220255244,1.018262456339977,353,10,0.028328611898016998,0.0252,0.0031286118980169975,1.1241512657943253,0.10588880945434842,1.1039897009764685,0.0023920124743858732
payment_channel,SMART_WATCH,merchant_country,CN,540,14,0.025925925925925925,0.025471428571428572,0.00045449735449735323,1.0178434182921003,106,3,0.02830188679245283,0.0252,0.0031018867924528307,1.1230907457322552,0.10524732744015486,1.1034022762689306,0.0023759608665269057
payment_channel,SMART_WATCH,merchant_country,VN,519,11,0.02119460500963391,0.025471428571428572,-0.004276823561794662,0.8320932981908994,106,3,0.02830188679245283,0.0252,0.0031018867924528307,1.1230907457322552,0.2909974475413558,1.3497173295642597,0.007107281782818921
payment_channel,API_SERVER,card_entry_mode,QR_CODE,1652,51,0.030871670702179176,0.025471428571428572,0.005400242130750604,1.2120117493844882,354,10,0.02824858757062147,0.0252,0.0030485875706214687,1.1209756972468836,-0.09103605213760457,0.9248884731449797,-0.0026230831315577074
card_entry_mode,MANUAL_KEYED,auth_result,AVS_PASS,1481,29,0.019581363943281565,0.025471428571428572,-0.005890064628147007,0.7687579787042678,319,9,0.02821316614420063,0.0252,0.0030131661442006283,1.1195700850873265,0.3508121063830587,1.4563362132748359,0.008631802200919064
time_period,late_evening,payment_channel,POS_TERMINAL,839,23,0.027413587604290822,0.025471428571428572,0.00194215903286225,1.0762485318566222,142,4,0.028169014084507043,0.0252,0.0029690140845070427,1.11781801922647,0.04156948736984778,1.038624430232218,0.000755426480216221
payment_channel,IVR_PHONE,card_entry_mode,CHIP,1686,50,0.02965599051008304,0.025471428571428572,0.0041845619386544665,1.1642845404968103,356,10,0.028089887640449437,0.0252,0.0028898876404494372,1.1146780809702157,-0.04960645952659459,0.9573931811695959,-0.001566102869633601
tokenised,False,payment_channel,POS_TERMINAL,5445,144,0.026446280991735537,0.025471428571428572,0.0009748524203069646,1.0382723889071719,1141,32,0.028045574057843997,0.0252,0.002845574057843997,1.11291960547,0.07464721656282802,1.0718955991591974,0.0015992930661084606
day_name,Thursday,payment_channel,ATM,1472,34,0.02309782608695652,0.025471428571428572,-0.0023736024844720517,0.9068131385793362,322,9,0.027950310559006212,0.0252,0.0027503105590062117,1.109139307897072,0.20232616931773573,1.2231178172071848,0.004852484472049692
cross_border,False,merchant_country,AE,2898,93,0.032091097308488616,0.025471428571428572,0.006619668737060044,1.2598860412754924,574,16,0.027874564459930314,0.0252,0.0026745644599303134,1.106133510314695,-0.15375253096079744,0.8779631436482116,-0.004216532848558302
cross_border,False,merchant_country,CA,2683,75,0.02795378307864331,0.025471428571428572,0.002482354507214738,1.0974564304571126,610,17,0.027868852459016394,0.0252,0.0026688524590163937,1.1059068436117616,0.008450413154649006,1.0076999978426744,-8.493061962691617e-05
day_name,Saturday,payment_channel,ATM,1402,36,0.025677603423680456,0.025471428571428572,0.0002061748522518836,1.0080943576318744,323,9,0.02786377708978328,0.0252,0.0026637770897832806,1.105705440070765,0.09761108243889072,1.0968273263341763,0.0021861736661028253
payment_channel,API_SERVER,term_location,BRANCH_COUNTER,1406,28,0.01991465149359886,0.025471428571428572,-0.00555677707782971,0.7818427395131353,323,9,0.02786377708978328,0.0252,0.0026637770897832806,1.105705440070765,0.3238627005576298,1.414229975896526,0.00794912559618442
payment_channel,ATM,term_location,WEARABLE_PAY,1361,38,0.027920646583394562,0.025471428571428572,0.0024492180119659902,1.0961555024327647,288,8,0.027777777777777776,0.0252,0.002577777777777776,1.1022927689594355,0.006137266526670793,1.0055989004365267,-0.00014286880561678594
card_entry_mode,MAGSTRIPE,auth_result,AVS_FAIL,1439,33,0.022932592077831826,0.025471428571428572,-0.002538836493596746,0.9003261051308064,324,9,0.027777777777777776,0.0252,0.002577777777777776,1.1022927689594355,0.20196666382862916,1.2243261207837128,0.00484518569994595
payment_channel,ATM,term_location,MOBILE_APP,1449,45,0.031055900621118012,0.025471428571428572,0.00558447204968944,1.2192445560730572,325,9,0.027692307692307693,0.0252,0.002492307692307693,1.098901098901099,-0.12034345717195816,0.9012967025574777,-0.003363592928810319
card_entry_mode,CHIP,auth_result,CVV_FAIL,1541,32,0.020765736534717714,0.025471428571428572,-0.0047056920367108575,0.8152560613742232,325,9,0.027692307692307693,0.0252,0.002492307692307693,1.098901098901099,0.28364503752687575,1.3479214072948231,0.006926571157589979
payment_channel,SMART_WATCH,merchant_country,PH,506,15,0.029644268774703556,0.025471428571428572,0.004172840203274984,1.1638243489788271,109,3,0.027522935779816515,0.0252,0.002322935779816515,1.09217999126256,-0.07164435771626709,0.938440574200419,-0.002121332994887041
payment_channel,SMART_WATCH,card_entry_mode,CONTACTLESS,1656,39,0.02355072463768116,0.025471428571428572,-0.001920703933747412,0.9245937883554016,327,9,0.027522935779816515,0.0252,0.002322935779816515,1.09217999126256,0.16758620290715842,1.181253869360289,0.003972211142135355
card_entry_mode,QR_CODE,auth_result,3DS_PASS,1488,42,0.028225806451612902,0.025471428571428572,0.0027543778801843305,1.1081359795922059,292,8,0.0273972602739726,0.0252,0.002197260273972601,1.0871928680147858,-0.020943111577420126,0.9811005932988225,-0.0008285461776403012
time_period,evening,payment_channel,API_SERVER,1659,45,0.027124773960216998,0.025471428571428572,0.0016533453887884256,1.0649098021397587,366,10,0.0273224043715847,0.0252,0.0021224043715846984,1.0842223956978054,0.01931259355804671,1.0181354256492952,0.00019763041136770104
tokenised,False,payment_channel,IVR_PHONE,5419,147,0.027126776157962725,0.025471428571428572,0.0016553475865341526,1.0649884077719523,1208,33,0.027317880794701987,0.0252,0.0021178807947019873,1.0840428886786504,0.019054480906698146,1.0178917251584643,0.00019110463673926298
tokenised,True,payment_channel,SMART_WATCH,4611,130,0.028193450444589027,0.025471428571428572,0.002722021873160455,1.106865693281678,917,25,0.027262813522355506,0.0252,0.0020628135223555062,1.081857679458552,-0.02500801382312612,0.9774064595620559,-0.0009306369222335208
auth_result,BIOMETRIC_PASS,pin_verif_method,SIGNATURE,2152,54,0.02509293680297398,0.025471428571428572,-0.00037849176845459326,0.9851405362917434,478,13,0.027196652719665274,0.0252,0.0019966527196652734,1.079232250780368,0.09409171448862463,1.0955109549621143,0.002103715916691295
card_entry_mode,MANUAL_KEYED,auth_result,AVS_FAIL,1525,48,0.031475409836065574,0.025471428571428572,0.006003981264637002,1.23571435138788,331,9,0.027190332326283987,0.0252,0.001990332326283987,1.0789814415192058,-0.15673290986867427,0.8731641252156653,-0.004285077509781587
auth_result,3DS_FAIL,pin_verif_method,OFFLINE_PIN,2159,65,0.030106530801296896,0.025471428571428572,0.004635102229868324,1.1819726057716111,479,13,0.027139874739039668,0.0252,0.0019398747390396674,1.076979156311098,-0.10499344946051314,0.9111709951152863,-0.0029666560622572287
auth_result,CVV_FAIL,pin_verif_method,NONE,2176,50,0.02297794117647059,0.025471428571428572,-0.002493487394957982,0.9021064959915542,479,13,0.027139874739039668,0.0252,0.0019398747390396674,1.076979156311098,0.17487266031954374,1.1938492405306123,0.004161933562569078
cross_border,False,merchant_country,BR,2913,73,0.025060075523515277,0.025471428571428572,-0.0004113530479132946,0.9838504131497865,591,16,0.02707275803722504,0.0252,0.0018727580372250412,1.0743157951279778,0.09046538197819132,1.0919503409025535,0.002012682513709764
cross_border,False,merchant_country,GB,2824,77,0.02726628895184136,0.025471428571428572,0.001794860380412787,1.0704656346768902,628,17,0.027070063694267517,0.0252,0.0018700636942675167,1.0742088767566476,0.003743242079757403,1.0034968344195285,-0.000196225257573842
payment_channel,API_SERVER,merchant_country,AE,503,16,0.03180914512922465,0.025471428571428572,0.006337716557796077,1.2488166904350675,111,3,0.02702702702702703,0.0252,0.0018270270270270283,1.0725010725010726,-0.17631561793399486,0.8588138514297217,-0.00478211810219762
payment_channel,API_SERVER,term_location,KIOSK,1445,45,0.031141868512110725,0.025471428571428572,0.005670439940682153,1.2226196275085535,297,8,0.026936026936026935,0.0252,0.0017360269360269347,1.0688899577788467,-0.1537296697297068,0.8742620622595122,-0.00420584157608379
day_name,Thursday,payment_channel,MOBILE_APP,1397,32,0.02290622763063708,0.025471428571428572,-0.0025652009407914934,0.8992910455101489,297,8,0.026936026936026935,0.0252,0.0017360269360269347,1.0688899577788467,0.16959891226869772,1.1885917934208898,0.004029799305389856
payment_channel,IVR_PHONE,term_location,KIOSK,1368,24,0.017543859649122806,0.025471428571428572,-0.007927568922305766,0.6887662229044287,297,8,0.026936026936026935,0.0252,0.0017360269360269347,1.0688899577788467,0.380123734874418,1.5518907877328825,0.009392167286904129
payment_channel,SMART_WATCH,term_location,WEARABLE_PAY,1440,52,0.03611111111111111,0.025471428571428572,0.010639682539682536,1.4177104754782823,298,8,0.026845637583892617,0.0252,0.0016456375838926167,1.0653030787258975,-0.35240739675238486,0.7514249886706093,-0.00926547352721849
payment_channel,IVR_PHONE,merchant_country,ID,548,13,0.023722627737226276,0.025471428571428572,-0.0017488008342022958,0.9313426481244191,112,3,0.026785714285714284,0.0252,0.001585714285714284,1.0629251700680271,0.13158252194360798,1.1412826107204608,0.003063086548488008
day_name,Thursday,payment_channel,SMART_WATCH,1492,43,0.028820375335120642,0.025471428571428572,0.00334894676369207,1.1314785605487632,299,8,0.026755852842809364,0.0252,0.001555852842809364,1.0617401921749747,-0.06973836837378844,0.9383652755397054,-0.0020645224923112777
time_period,afternoon,payment_channel,ATM,2469,55,0.02227622519238558,0.025471428571428572,-0.003195203379042992,0.8745573547206902,563,15,0.02664298401420959,0.0252,0.0014429840142095897,1.0572612704051425,0.18270391568445232,1.2089101572233565,0.00436675882182401
auth_result,BIOMETRIC_FAIL,pin_verif_method,NONE,2159,64,0.029643353404353867,0.025471428571428572,0.004171924832925295,1.1637884118366633,489,13,0.026584867075664622,0.0252,0.0013848670756646218,1.054955042685104,-0.10883336915155928,0.9064835420673379,-0.003058486328689245
payment_channel,IVR_PHONE,merchant_country,FR,497,13,0.026156941649899398,0.025471428571428572,0.0006855130784708258,1.0269130204671664,113,3,0.02654867256637168,0.0252,0.0013486725663716809,1.0535187526337968,0.026605732166630425,1.0259084563253646,0.00039173091647228334
time_period,morning,payment_channel,API_SERVER,2533,72,0.0284247927358863,0.025471428571428572,0.0029533641644577287,1.115948116383646,566,15,0.026501766784452298,0.0252,0.0013017667844522976,1.0516574120814404,-0.06429070430220563,0.9423891628107801,-0.0019230259514340028
day_name,Monday,payment_channel,API_SERVER,1432,48,0.0335195530726257,0.025471428571428572,0.008048124501197126,1.3159667499067855,302,8,0.026490066225165563,0.0252,0.0012900662251655627,1.0511931041732365,-0.264773645733549,0.7987991364135127,-0.007029486847460135
card_present,False,payment_channel,POS_TERMINAL,6460,164,0.025386996904024767,0.025471428571428572,-8.443166740380523e-05,0.9966852402028792,1403,37,0.026372059871703494,0.0252,0.0011720598717034937,1.0465103123691863,0.04982507216630716,1.049990778539245,0.0009850629676787272
time_period,afternoon,payment_channel,POS_TERMINAL,2394,72,0.03007518796992481,0.025471428571428572,0.004603759398496238,1.180742096407592,531,14,0.026365348399246705,0.0252,0.0011653483992467052,1.0462439840970914,-0.13449811231050068,0.8860901854809772,-0.003709839570678105
cross_border,False,merchant_country,FR,2840,74,0.026056338028169014,0.025471428571428572,0.0005849094567404421,1.022963355003831,607,16,0.026359143327841845,0.0252,0.0011591433278418453,1.045997751104835,0.023034396101003995,1.0225173218237131,0.00030280529967283143
payment_channel,POS_TERMINAL,merchant_country,PH,481,17,0.035343035343035345,0.025471428571428572,0.009871606771606773,1.3875560706744106,114,3,0.02631578947368421,0.0252,0.0011157894736842089,1.0442773600668336,-0.343278710607577,0.7526019174177725,-0.009027245869351136
payment_channel,API_SERVER,merchant_country,JP,442,15,0.033936651583710405,0.025471428571428572,0.008465223012281833,1.3323419017721414,114,3,0.02631578947368421,0.0252,0.0011157894736842089,1.0442773600668336,-0.2880645417053078,0.7837908256837487,-0.007620862110026196
auth_result,BIOMETRIC_PASS,pin_verif_method,NONE,2194,54,0.024612579762989972,0.025471428571428572,-0.0008588488084385996,0.9662818751594493,532,14,0.02631578947368421,0.0252,0.0011157894736842089,1.0442773600668336,0.07799548490738428,1.0807171135377003,0.0017032097106942368
card_entry_mode,CONTACTLESS,auth_result,BIOMETRIC_FAIL,1439,33,0.022932592077831826,0.025471428571428572,-0.002538836493596746,0.9003261051308064,304,8,0.02631578947368421,0.0252,0.0011157894736842089,1.0442773600668336,0.14395125493602723,1.1598879039003596,0.003383197395852383
time_period,morning,payment_channel,IVR_PHONE,2434,55,0.02259654889071487,0.025471428571428572,-0.002874879680713701,0.8871331589175776,571,15,0.02626970227670753,0.0252,0.0010697022767075307,1.0424485030439496,0.15531534412637205,1.1750755694227484,0.00367315338599266
tokenised,True,payment_channel,MOBILE_APP,4502,110,0.024433585073300755,0.025471428571428572,-0.0010378434981278169,0.9592546018682293,992,26,0.02620967741935484,0.0252,0.0010096774193548395,1.0400665642601126,0.08081196239188326,1.08424453857219,0.0017760923460540846
payment_channel,API_SERVER,term_location,POS_TERMINAL,1508,49,0.03249336870026525,0.025471428571428572,0.007021940128836678,1.275679085259993,306,8,0.026143790849673203,0.0252,0.0009437908496732032,1.0374520178441746,-0.23822706741581845,0.8132547041166542,-0.006349577850592047
payment_channel,SMART_WATCH,term_location,MOBILE_APP,1501,26,0.017321785476349102,0.025471428571428572,-0.00814964309507947,0.6800476631208284,306,8,0.026143790849673203,0.0252,0.0009437908496732032,1.0374520178441746,0.3574043547233462,1.5255577992248555,0.008822005373324102
card_present,True,payment_channel,POS_TERMINAL,3383,82,0.024238841265149275,0.025471428571428572,-0.0012325873062792973,0.9516090233092817,728,19,0.0260989010989011,0.0252,0.0008989010989010997,1.0356706785278214,0.0840616552185397,1.088336335691599,0.0018600598337518252
payment_channel,MOBILE_APP,merchant_country,MY,508,16,0.031496062992125984,0.025471428571428572,0.006024634420697412,1.2365251875764547,115,3,0.02608695652173913,0.0252,0.0008869565217391288,1.0351966873706004,-0.20132850020585424,0.8371820460546922,-0.005409106470386855
payment_channel,MOBILE_APP,merchant_country,TH,522,5,0.009578544061302681,0.025471428571428572,-0.01589288451012589,0.3760505239995444,115,3,0.02608695652173913,0.0252,0.0008869565217391288,1.0351966873706004,0.659146163371056,2.7528127699645,0.016508412460436446
payment_channel,API_SERVER,card_entry_mode,MANUAL_KEYED,1725,40,0.02318840579710145,0.025471428571428572,-0.0022830227743271224,0.9103692685345494,385,10,0.025974025974025976,0.0252,0.0007740259740259756,1.0307153164296021,0.12034604789505277,1.1321947597776263,0.002785620176924526
card_present,True,payment_channel,MOBILE_APP,3555,83,0.023347398030942334,0.025471428571428572,-0.002124030540486238,0.9166112519158516,771,20,0.02594033722438392,0.0252,0.0007403372243839183,1.029378461285076,0.11276720936922446,1.1230262098686856,0.0025929391934415846
card_present,True,payment_channel,API_SERVER,3414,85,0.024897480960749854,0.025471428571428572,-0.0005739476106787177,0.9774670035067244,810,21,0.025925925925925925,0.0252,0.000725925925925925,1.02880658436214,0.051339580855415456,1.0525230822306109,0.001028444965176071
